sales,profit_per_order,sales_per_customer,order_item_product_price,order_item_total_amount,order_item_profit_ratio,order_item_quantity,order_profit_per_order
129.99,7.585774,110.49,129.99,109.19,0.09,1.0,10.497798
399.98,115.69631,363.98,399.98,354.20343,0.33,1.0,115.94912
129.99,41.479614,113.00817,129.99,109.18,0.36,1.0,39.607
179.97,16.88745,143.55464,59.99,146.42325,0.13,3.0,15.559066
79.95524,21.944378,74.27325,39.99,78.65178,0.29,2.0,24.80351
215.82,22.61703,207.9203,59.99,201.90225,0.13,4.0,21.23522
499.95,44.231762,473.63092,99.99,472.42642,0.10160888,5.0,45.705544
452.04,113.17991,395.98,452.04,392.40875,0.27,1.0,116.268
200.0,60.46189,175.99,50.0,179.99702,0.35,4.0,61.482136
299.95,123.61925,239.98,99.99,226.76158,0.48,3.0,117.602806
119.98,9.548105,94.9627,24.99,94.59046,0.09,5.0,6.0770326
149.94,49.943085,143.96092,49.98,129.99,0.35,3.0,52.536884
299.95,138.55792,290.98,59.99,293.95,0.46,5.0,137.98439
249.9,100.21599,239.96,49.98,239.96,0.45,5.0,103.735825
74.97,35.548958,84.97,39.99,81.99502,0.45,2.0,35.6748
208.97458,24.513447,199.9647,50.0,196.84737,0.11,4.0,24.44532
99.96,33.85322,97.49,49.98,99.58,0.33,2.0,35.38421
129.99,-14.074742,119.88663,129.99,124.79,-0.08,1.0,-16.309155
239.96,17.647255,199.99,59.99,199.99,0.09,4.0,14.962695
299.97,-80.47518,283.48,99.99,269.98,-0.21,3.0,-94.04785
119.98,13.226609,95.9531,59.99,86.984604,0.13,2.0,13.209102
250.0,117.58817,239.98,50.0,239.9672,0.48,5.0,119.026
179.97,79.97564,165.94417,59.99,163.98828,0.5,3.0,83.675865
50.0,22.645184,47.99295,50.0,47.677784,0.5,1.0,20.514475
199.99,31.07731,173.99,199.99,173.98166,0.19,1.0,32.20819
179.97,27.32777,169.99,59.99,179.99,0.13,3.0,29.820345
399.98,31.524103,305.4596,399.98,299.99,0.13,1.0,28.711258
100.0,12.827615,79.98774,24.99,81.94614,0.11,5.0,13.888438
50.0,-31.89917,43.63402,49.98,43.5,-0.4943939,1.0,-26.756832
239.96,51.241978,188.82257,50.0,181.9529,0.29,4.0,53.49381
399.98,-452.7304,299.99,399.98,308.43097,-1.6,1.0,-472.6
149.94,-46.485886,126.0,49.98,127.39,-0.27867106,3.0,-56.90025
299.95,67.33626,249.92915,59.99,268.75793,0.26,5.0,71.99775
39.75,7.642524,33.688366,31.99,33.43395,0.23,1.0,10.903986
119.98,41.345306,86.99019,59.99,89.96162,0.47,2.0,47.216637
50.0,12.084364,37.49821,50.0,37.84841,0.29,1.0,13.736578
129.99,-316.0447,128.69,129.99,129.99,-2.553185,1.0,-262.80133
179.97,20.074606,159.99,59.99,167.96552,0.11,3.0,18.9149
1500.0,369.7928,1257.8973,1500.0,847.6877,0.35,1.0,406.7074
179.97,84.02154,167.99,59.99,173.99,0.48,3.0,81.07485
299.98,47.939106,293.98,299.98,291.18457,0.1715808,1.0,46.436214
100.0,-15.816074,94.494,50.0,88.75424,-0.2,2.0,-26.383732
129.99,13.205514,123.28343,129.99,123.49,0.1,1.0,12.937844
39.75,-4.210637,35.54579,39.75,36.32533,-0.2,1.0,-5.73728
499.95,-61.12177,379.98,99.99,377.98,-0.19960913,5.0,-55.57328
299.98,77.98686,279.76987,299.98,284.95,0.28,1.0,85.30043
399.98,67.62779,339.98,399.98,339.8326,0.2,1.0,69.7592
299.98,68.58141,224.99535,299.98,239.98,0.28,1.0,68.51125
129.99,36.84036,127.39,129.99,126.562035,0.29,1.0,38.768764
199.99,72.1086,152.93858,199.99,165.99,0.45,1.0,79.43575
299.98,98.265656,247.61775,299.98,249.91467,0.42,1.0,97.37805
150.0,35.866455,146.95383,39.99,144.42473,0.26,4.0,39.737087
179.97,63.459248,145.47887,49.98,143.98,0.46,4.0,56.446407
299.98,77.19883,299.99,99.99,327.98,0.27,4.0,75.54418
299.98,83.10603,273.37888,299.98,284.98,0.29,1.0,85.425255
399.96,103.75946,395.0651,99.99,391.98,0.27,4.0,108.297386
59.99,-265.89102,47.41308,59.99,46.490097,-2.7118144,1.0,-237.76978
129.99,42.305126,107.89,39.99,107.907715,0.36,3.0,46.04625
250.0,83.655525,232.76,50.0,232.4309,0.36,5.0,84.952194
31.08,0.0,31.070581,31.252632,30.019955,0.01,1.0,0.0
399.98,89.17209,399.96,399.98,399.96,0.25,1.0,86.41927
299.98,-86.85485,290.97256,299.98,287.98,-0.19,1.0,-63.690723
199.99,0.62587845,165.98376,199.99,165.99,-0.13,1.0,1.5116841
179.97,47.58723,147.83113,59.99,146.98865,0.33,3.0,49.44287
199.92,77.0464,191.98572,39.99,193.99,0.37,5.0,69.61783
129.99,-13.266694,127.39,129.99,124.48254,-0.1,1.0,-10.612539
59.99,21.243176,49.5,59.99,49.68196,0.4,1.0,18.975548
129.99,-234.33966,127.39,129.99,128.80844,-1.7,1.0,-250.08849
129.99,56.557655,132.60555,129.99,124.573364,0.46,1.0,55.077824
357.1,102.11165,335.98,348.44128,335.98,0.32911775,1.0,103.27392
399.98,84.363014,400.63916,399.98,399.98,0.2,1.0,89.872574
399.98,-167.1684,377.98,399.98,371.98,-0.4496853,1.0,-142.78674
99.99,26.217915,90.97658,50.0,92.99726,0.31,2.0,25.178757
199.99,-44.26542,175.93895,199.99,173.99,-0.2,1.0,-25.003172
179.97,63.817844,185.99,59.99,179.99867,0.35,3.0,59.190464
249.9,95.61142,193.99,50.0,199.99,0.48,5.0,105.872635
199.92,-59.2995,193.9883,49.98,189.9977,-0.2447197,4.0,-45.305862
179.97,10.860944,167.37,39.99,159.99,0.08,5.0,12.580974
399.98,110.34946,351.96555,399.98,357.29788,0.33,1.0,112.452385
179.97,51.793343,167.99,39.99,170.97633,0.31,4.0,55.80648
149.94,59.11327,123.80913,49.98,123.49,0.46,3.0,56.10959
250.0,49.5802,237.56,50.0,226.27313,0.19292101,5.0,47.637867
179.97,-9.484348,172.382,49.98,179.9696,-0.088967755,4.0,-8.122855
129.99,27.317423,107.97203,129.99,104.62367,0.26,1.0,29.569319
399.96,1.541806,306.24442,99.99,299.9775,0.01,4.0,1.9930626
199.99,25.227333,158.36995,199.99,163.9889,0.17,1.0,23.185907
99.96,20.278595,89.99,49.98,81.9882,0.22717714,2.0,20.428314
299.98,-129.86589,284.95547,299.98,283.47647,-0.4,1.0,-135.3746
399.98,142.93774,391.98,399.98,391.98,0.36,1.0,142.42508
249.9,89.171295,193.99678,49.98,195.97502,0.46,5.0,85.68699
299.97,25.342916,287.95,99.99,290.34323,0.06,3.0,22.93255
119.98,-3.9895113,99.58,59.99,104.040405,0.0,2.0,-1.2657964
39.75,10.30843,37.492237,39.99,37.999672,0.25,1.0,5.8833404
129.99,10.287546,103.99,129.99,109.33403,0.1,1.0,7.141983
250.0,40.712627,224.99,215.82,209.35397,0.23,1.0,45.780388
179.97,64.4711,130.47906,59.99,130.90909,0.48,3.0,66.39738
79.98,17.993032,53.38145,59.99,52.19,0.3,1.0,19.842224
129.99,37.79958,123.49,129.99,124.79,0.29857907,1.0,36.38937
129.99,12.668183,100.02386,129.99,98.38,0.11,1.0,15.3387575
49.98,21.964602,47.61107,49.98,47.24181,0.47,1.0,25.590742
250.0,-271.51233,247.59734,50.0,246.23816,-0.80555177,5.0,-272.39514
179.97,46.037224,165.95697,59.99,170.50735,0.27617526,3.0,44.5695
119.98,7.491331,107.89,59.99,105.57989,0.05537876,2.0,0.8445121
299.95,-44.546684,242.44121,59.99,247.79684,-0.11,5.0,-30.166067
59.99,26.416443,52.79,59.99,56.99,0.49,1.0,31.18869
99.96,4.006595,97.971214,49.98,100.78,0.09823782,2.0,5.336195
200.0,47.17795,167.99,50.0,166.034,0.3,4.0,47.171112
239.96,23.820423,194.45886,59.99,195.99,0.11,4.0,21.968071
399.98,-73.18806,363.98,399.98,369.08737,-0.29934877,1.0,-80.023476
399.96,119.80588,327.12714,99.99,327.98,0.36,4.0,117.460754
199.95943,-77.48317,175.98987,39.99,175.98718,-0.48796108,5.0,-69.360664
200.0,14.381224,149.9719,50.0,149.99,0.08,4.0,12.781499
299.97,-229.73521,269.98,99.99,249.69429,-0.77,3.0,-215.04344
199.92,-249.57921,163.99,49.98,167.99,-1.55,4.0,-258.47684
119.98,-175.32314,106.59,59.99,109.187325,-1.6902142,2.0,-180.19046
299.98,-241.35559,254.98,299.98,263.9776,-0.83,1.0,-228.05066
99.96,6.6287894,83.37973,49.98,83.986626,0.05,2.0,5.4823847
59.99,5.189708,58.79,59.99,54.59,0.08,1.0,6.0042434
49.98,14.26729,42.50059,49.98,41.300625,0.29,1.0,14.53463
399.98,110.781395,336.08636,399.98,335.98,0.34,1.0,113.19706
199.99,85.726524,173.99,199.99,179.99315,0.48,1.0,87.90876
129.99,32.474957,106.59,129.99,105.85431,0.29,1.0,33.710182
299.95,85.62409,247.192,59.99,246.51009,0.34,5.0,86.35302
199.99,71.659615,217.41,199.99,199.99763,0.36,1.0,70.66567
399.98,3.4019678,379.96164,399.98,377.98,-0.1,1.0,-0.9287553
99.99,36.015987,97.984245,99.99,97.49,0.35,1.0,38.65239
129.99,37.07649,107.89,129.99,107.060684,0.34,1.0,37.66434
79.98921,4.2096586,83.859085,99.99,78.81871,0.06,1.0,5.292539
299.98,19.18031,254.98,299.98,248.96709,0.09,1.0,17.99227
150.0,-43.744133,128.69,39.99,129.4298,-0.29782152,4.0,-70.876305
179.97,59.971313,159.99794,50.0,159.75336,0.45,4.0,64.303566
199.92,43.205822,167.37,49.98,165.98833,0.27,4.0,39.713352
59.99,27.753899,48.98,24.99,49.165173,0.48,3.0,25.612282
129.99,64.17095,129.99,129.99,132.4362,0.49,1.0,60.409832
399.98,99.55,335.97543,399.98,335.98,0.3,1.0,101.35867
199.99,3.2489872,170.97118,199.99,173.99,-0.08959017,1.0,2.9131114
99.99,13.144524,82.97746,30.0,90.0,0.13,3.0,11.194066
129.99,-2.2486258,125.95532,129.99,126.09,-0.06,1.0,-1.3298012
64.07223,21.21308,57.701958,39.99,56.53031,0.33,2.0,22.703558
49.98,10.463954,48.480244,49.98,48.943264,0.21,1.0,10.453046
250.0,-475.66986,232.44777,50.0,233.7986,-2.5181553,5.0,-443.88525
399.98,127.42549,310.42435,399.98,322.35727,0.42,1.0,132.75932
239.96,-167.66768,246.03549,59.99,232.41536,-0.8,4.0,-157.9422
199.98,42.97022,169.99,99.99,172.4592,0.26,2.0,41.22888
159.95,-35.911083,122.84,199.99,122.84,-0.23,1.0,-24.304878
199.92,11.705796,193.99,49.98,188.99,-0.12506941,4.0,4.690112
250.0,69.56804,248.98,50.0,245.98,0.28,5.0,73.34785
129.99,14.397095,118.29,39.99,114.39,0.13,3.0,14.436156
299.98,-195.98375,239.98,299.98,240.0,-0.7438926,1.0,-198.43034
119.98,50.952618,118.88633,59.99,118.54629,0.38,2.0,48.072422
255.86903,106.07418,237.11812,50.0,215.91248,0.47,5.0,97.91413
129.99,11.653668,114.39,39.75,113.17533,0.09,4.0,12.753467
150.0,-85.4013,152.91046,49.98,142.49371,-0.73,3.0,-78.49732
199.92,14.20878,167.96487,49.98,163.94902,0.09,4.0,13.485429
199.99,62.967323,179.97,199.99,181.96663,0.35,1.0,62.992138
149.94,36.9791,141.691,49.98,135.2758,0.26,3.0,35.33583
129.99,62.99519,129.99,129.99,127.866394,0.48,1.0,68.42362
119.98,52.000412,109.19,59.99,111.41399,0.47,2.0,50.782375
299.95,117.50367,244.93831,199.99,245.98,0.46,1.0,117.4954
20.256382,0.5785991,19.979239,21.993078,19.657661,0.25,1.0,2.2112617
299.98,-6.572248,251.96906,299.98,248.517,-0.09,1.0,-6.9480114
199.95,83.92352,173.99,39.99,174.0107,0.48,5.0,84.89753
199.99,21.41186,191.97694,199.99,193.3813,0.11073421,1.0,24.008924
399.96,32.884167,363.98,99.99,371.98,0.06,4.0,30.80988
100.0,32.496407,86.99812,50.0,86.294556,0.36,2.0,34.1348
250.0,104.96855,224.95633,50.0,226.7684,0.48,5.0,105.34623
129.99,-77.85414,99.58,129.99,103.99,-0.83,1.0,-102.08997
299.98,129.95906,284.98,299.98,290.98,0.47328323,1.0,125.372345
129.99,60.765083,124.79,129.99,124.79,0.5,1.0,59.842773
119.98,38.787556,118.29,59.99,119.96679,0.31,2.0,35.312435
129.99,-66.066055,126.0,49.98,126.084305,-0.6756478,3.0,-70.69483
199.92432,21.4252,199.17,49.98,199.92,0.11,4.0,21.960936
199.99,74.86397,149.99,199.99,157.0513,0.47,1.0,78.218285
59.99,26.9107,48.930058,59.99,49.49269,0.5,1.0,26.90614
199.98,-8.22235,156.78456,99.99,154.5696,-0.1682495,2.0,-8.571668
44.104458,-150.80032,39.301083,39.99,38.64517,-2.6990912,1.0,-139.97525
399.98,183.72183,395.98,399.98,399.96472,0.48,1.0,180.69307
79.953766,19.700253,84.97,15.99,83.97359,0.26,5.0,19.999163
200.0,42.99696,199.99,59.99,193.99,0.24,4.0,43.09343
199.99,78.71684,181.98119,49.98,187.35631,0.43,4.0,83.98028
199.99,-137.09995,169.99065,199.99,167.9899,-0.73,1.0,-127.477036
299.98,77.06044,278.98,299.98,287.97665,0.26,1.0,74.97568
129.99,6.3908596,109.19,129.99,107.89,0.01,1.0,3.929208
249.9,67.89293,244.96117,49.98,236.40509,0.29,5.0,69.81206
199.99,55.16527,174.57,199.99,175.9846,0.31,1.0,54.930386
199.99,91.29147,189.99,199.99,195.99,0.47,1.0,89.17613
199.99,69.934685,209.09648,199.99,199.94826,0.34,1.0,69.059586
199.98,-73.70056,179.96837,49.98,173.98811,-0.6343191,4.0,-55.82751
129.99,57.79219,122.84,129.99,122.84,0.47,1.0,61.724335
99.96,-62.366806,90.98019,49.98,84.76499,-0.7,2.0,-37.56598
59.99,5.1498466,55.786575,59.99,57.59,0.08,1.0,7.955776
199.99,18.82641,202.7236,199.99,193.99,0.1,1.0,15.466765
129.99,-200.89986,124.5,129.99,124.79,-1.65,1.0,-191.28914
199.99,72.77636,167.98962,199.99,163.99,0.46,1.0,74.83416
129.99,31.243818,98.46054,129.99,101.97528,0.33,1.0,34.23936
399.98,110.6139,359.98,399.98,352.99356,0.31,1.0,120.18501
99.96,8.683,98.23941,49.98,97.49,0.08,2.0,10.65664
399.98,142.20651,379.98,399.98,383.84732,0.36,1.0,142.40875
129.99,20.566723,126.09,129.99,126.0,0.19,1.0,22.349941
299.98,70.06977,263.8734,299.98,251.96571,0.27632394,1.0,63.930164
239.96,26.13264,204.64194,49.98,199.92679,0.11,5.0,25.498528
39.99,-5.0573635,40.98198,39.99,40.982132,-0.13,1.0,0.0
200.0,55.703922,187.4784,50.0,189.79779,0.31,4.0,62.432316
50.0,18.713202,45.488544,50.0,46.49165,0.41,1.0,18.750095
59.99,27.803516,56.99,59.99,58.23922,0.49,1.0,31.636665
24.995878,-37.569557,23.210339,24.99,24.451197,-0.77,1.0,-64.10043
199.99,74.63558,175.99,199.99,179.93274,0.44,1.0,76.09246
49.98,9.955562,41.5,49.98,40.982006,0.28,1.0,8.142686
179.97,35.91762,159.99,59.99,159.89435,0.24,3.0,34.538002
99.96,5.3350496,97.49,49.98,98.38,0.09,2.0,8.831753
137.55606,46.219982,113.832,39.99,113.09,0.43,4.0,45.079178
399.98,122.37144,331.9771,399.98,335.97403,0.35,1.0,122.84069
299.98,84.07678,249.9,299.98,249.9,0.34,1.0,91.15799
129.99,34.60019,105.92061,129.99,103.99,0.33,1.0,33.434345
399.98,179.00862,377.98,399.98,379.98,0.46,1.0,173.34589
199.99,62.94178,165.99803,199.99,165.95454,0.38,1.0,61.921345
199.99,21.85067,188.98737,199.99,189.99,0.13,1.0,19.837864
119.98,28.207708,103.09985,59.99,97.54746,0.28,2.0,29.081926
299.98,128.68631,264.0515,299.98,263.34225,0.48,1.0,133.02364
199.99,49.77303,122.84,50.0,122.84,0.38,3.0,53.14904
299.98,73.79822,283.48,299.98,278.98,0.26,1.0,76.86225
199.99,63.83887,167.99876,199.99,173.99,0.36,1.0,59.901382
149.94,21.242264,127.39,49.98,129.99,0.15,3.0,19.783087
299.98,101.8394,284.5775,299.98,272.98,0.36,1.0,104.89065
299.95,54.22524,242.63058,59.99,245.09688,0.25,5.0,54.26206
199.95,-26.28702,190.4599,39.99,181.19296,-0.12920362,5.0,-14.014908
59.99,0.0,56.111965,59.99,55.103565,-0.01,1.0,-7.0088134
39.99,11.944088,37.497856,39.99,37.23608,0.33,1.0,12.294752
199.99,11.678105,191.99,199.99,191.988,0.1,1.0,11.932772
299.97,-11.798925,272.9664,99.99,263.98,-0.06,3.0,-13.736486
150.0,42.28759,130.49673,50.0,134.98982,0.31,3.0,47.277306
399.98,-33.78686,363.98,399.98,376.4746,-0.14,1.0,-48.806343
250.0,18.076849,221.56932,50.0,219.91751,0.1,5.0,17.441923
249.9,66.46004,185.99,49.98,191.99805,0.34,5.0,66.62789
399.98,112.85973,327.98,399.98,335.98,0.33,1.0,103.55683
399.98,113.173584,327.98,399.98,331.977,0.35,1.0,108.79223
129.99,58.107517,122.85886,129.99,122.84,0.48,1.0,56.00353
299.95,113.52288,248.97739,59.99,245.98,0.47154087,5.0,114.81178
129.99,32.784492,103.99,129.99,103.99,0.3,1.0,34.139305
399.98,-98.00903,371.98,399.98,371.98,-0.4,1.0,-98.47455
199.99,29.063215,195.99,199.99,197.6172,0.14,1.0,33.693325
100.0,9.806893,80.0,50.0,83.99732,0.13,2.0,9.796701
50.0,23.195766,47.239967,50.0,47.244453,0.48,1.0,23.105938
399.98,81.83539,327.98,399.98,331.9737,0.26,1.0,84.080055
129.99,13.794577,115.18,129.99,116.99,0.1,1.0,13.934531
199.99,-29.192915,163.99,199.99,159.97682,-0.23178911,1.0,-46.357197
249.9,68.33064,246.06891,49.98,239.98,0.29,5.0,65.553085
100.0,43.626358,88.014885,50.0,89.97869,0.48,2.0,43.839798
119.97,44.554787,109.19,39.99,110.49,0.38432026,3.0,48.961727
179.97,-196.03297,159.96394,59.99,159.99,-0.83,3.0,-159.65594
129.99,34.237045,113.09,129.99,112.73876,0.29,1.0,35.420547
49.970947,14.879069,36.62767,19.99,36.222046,0.48,2.0,16.071932
100.0,44.369106,87.98001,50.0,93.5428,0.5,2.0,48.661926
239.96,-28.676046,224.99,59.99,202.08786,-0.19,4.0,-39.754818
129.99,43.53587,118.29,39.99,114.39,0.36,4.0,42.782112
50.0,20.503498,47.995846,50.0,47.412304,0.46,1.0,25.462952
129.99,33.020157,107.77405,129.99,109.18,0.34,1.0,30.092945
299.98,10.325627,236.18668,299.98,245.98,0.09,1.0,11.918119
399.98,86.31826,339.9771,399.98,341.77676,0.26,1.0,82.72811
129.99,20.493258,96.99045,129.99,97.49,0.25,1.0,19.412281
129.99,24.660799,107.89,129.99,107.89,0.26,1.0,22.116192
199.92,67.5099,197.96361,49.98,195.99844,0.35,4.0,59.789577
199.99,59.639427,169.99,49.98,176.08504,0.34,4.0,59.729176
49.98,21.591488,44.753773,49.98,46.48,0.48,1.0,22.09557
239.96,71.02273,209.98938,59.99,208.18112,0.34,4.0,73.60019
59.99,-67.92585,50.402485,59.99,49.5,-1.5,1.0,-63.229034
299.98,131.45213,260.98,299.98,272.98,0.48,1.0,129.4284
59.99,20.664211,49.03181,59.99,49.19,0.42,1.0,20.291557
129.99,54.893253,127.39,129.99,124.79,0.47607574,1.0,55.587856
249.9,7.5309157,195.91891,229.49832,199.99,0.05,1.0,6.925917
250.0,-291.9201,217.09955,50.0,239.96,-1.4764252,5.0,-315.05872
532.58,225.4189,478.4061,532.58,454.9155,0.48,1.0,225.75194
49.98,1.3646938,37.491867,49.98,35.9842,0.01,1.0,1.6209391
399.98,38.54231,356.46933,399.98,363.98,0.11,1.0,40.37103
199.99,-366.95853,173.98573,199.99,175.77855,-1.75,1.0,-307.27777
399.98,-35.040367,335.98,399.98,331.97888,-0.03,1.0,-42.77364
50.0,-57.510498,42.49328,50.0,41.9867,-0.8,1.0,-86.00226
199.99,47.801537,197.99,199.99,192.72852,0.26,1.0,47.900917
129.99,42.287888,120.89,129.99,124.5,0.34,1.0,46.918205
149.94,54.98584,136.5,39.99,139.03044,0.39,4.0,62.37115
199.99,-147.98209,185.99,199.99,185.99,-0.77,1.0,-131.82478
249.9,70.679085,239.96,49.98,236.4648,0.3,5.0,72.34235
59.99,5.174984,56.99,59.99,56.139484,0.1,1.0,3.9797385
199.92,46.098877,168.61795,49.98,169.99545,0.29,4.0,51.051327
155.67044,70.2885,131.95033,50.0,132.0,0.49,3.0,72.85877
239.96,70.695984,225.28635,59.99,237.46843,0.3,4.0,73.355515
129.99,1.4756045,111.72934,129.99,110.49,-0.06198153,1.0,2.5216346
399.98,180.1271,383.98,399.98,383.98,0.47,1.0,175.14218
149.94,46.365604,149.99185,49.98,147.0,0.31,3.0,48.74669
59.99,23.606693,57.59,59.99,53.98579,0.45,1.0,28.025589
199.99,59.353104,169.99,199.99,169.99,0.35,1.0,62.70189
199.99,14.999456,173.99008,199.99,176.31229,0.09,1.0,13.40009
199.99,76.17527,173.99,49.98,176.8114,0.45,4.0,73.92405
49.98,24.619095,50.99,49.98,49.66808,0.48,1.0,24.615673
129.99,33.127167,118.29,129.99,118.29,0.28,1.0,31.948486
299.95,126.455475,254.96138,99.99,251.96106,0.48,3.0,131.17004
99.99,24.853407,86.98259,99.99,90.961136,0.29,1.0,23.585096
299.98,25.367208,263.97278,299.98,261.66016,0.1,1.0,28.51218
299.95,52.30368,284.95303,59.99,283.48,0.20349954,5.0,52.133385
199.99,38.39198,153.75995,199.99,158.79807,0.25727084,1.0,39.609245
39.99,10.295279,32.869225,39.99,33.742588,0.3,1.0,10.330562
50.0,13.194281,41.69668,50.0,40.993298,0.33,1.0,11.278294
239.96,68.58345,239.65999,59.99,241.17854,0.28,4.0,71.99734
299.98,93.186646,293.9785,299.98,293.98,0.32,1.0,97.11974
24.996437,9.889953,27.183752,25.0,25.58251,0.38,1.0,10.394029
129.99,8.642906,126.09,129.99,122.84,0.09,1.0,9.893639
179.97,45.89592,149.99,59.99,146.59407,0.3,3.0,46.58909
250.0,37.673862,224.9913,50.0,212.42421,0.22,5.0,35.105305
129.99,-304.20715,118.29,129.99,118.77127,-2.5270436,1.0,-312.3656
239.96,-134.62704,201.95242,59.99,217.41,-0.7,4.0,-131.03375
399.98,130.92802,347.98,399.98,351.9693,0.38,1.0,135.1519
100.0,34.48594,74.829185,50.0,77.73614,0.47,2.0,31.130766
129.99,9.156465,110.74677,129.99,114.39,0.1,1.0,10.47737
399.98,176.41872,387.98,399.98,387.98,0.46,1.0,184.23279
150.0,49.849384,151.18053,50.0,151.17268,0.34,3.0,51.51588
50.0,2.636357,38.06874,50.0,37.497036,0.08,1.0,3.766938
199.99,31.871925,148.78896,199.99,149.95659,0.17,1.0,29.633972
299.98,-86.79925,248.98,299.98,251.9607,-0.44912803,1.0,-99.776054
399.98,-175.88216,387.98,399.98,391.96854,-0.44891998,1.0,-157.98369
399.98,120.92568,395.18808,399.98,393.68726,0.3,1.0,120.06668
199.92,48.572712,185.93,49.98,178.971,0.28,4.0,52.587624
399.98,166.02318,400.7766,399.98,399.98,0.39,1.0,165.70038
399.98,178.68874,371.98,399.98,370.67566,0.48,1.0,179.00215
199.99,61.933804,179.97,199.99,176.38826,0.35,1.0,66.01348
129.99,7.736803,113.09,129.99,111.36,0.08,1.0,4.5367537
399.98,109.71725,335.98,399.98,336.93436,0.33,1.0,103.633865
399.98,134.46469,389.31345,399.98,387.98,0.35,1.0,131.52632
129.99,56.639225,115.18,129.99,116.99,0.49,1.0,52.77424
299.97,67.57866,225.22028,99.99,233.50081,0.29,3.0,68.06783
50.0,24.841099,48.54421,50.0,48.493805,0.5,1.0,25.212923
149.98763,3.3229234,139.44643,50.0,148.90697,0.06,3.0,4.879952
79.98,32.352406,72.77698,39.99,79.986374,0.45,2.0,31.0335
299.95,81.10929,299.98,59.99,304.4898,0.27,5.0,73.032425
129.99,58.868973,116.37102,129.99,116.99,0.49,1.0,59.155853
199.99,-7.179169,187.43,199.99,191.9714,-0.12090293,1.0,-20.507786
239.96,19.927828,255.6973,49.98,248.98,0.08,5.0,19.997751
499.95,65.11187,394.81262,99.99,392.0227,0.16,5.0,65.54003
299.98,124.69753,269.98,299.98,263.9741,0.46491086,1.0,121.10433
239.96,89.963234,199.99,59.99,204.98636,0.45,4.0,90.16365
199.99,84.43448,175.99063,199.99,179.97,0.47,1.0,87.359184
179.97,72.279175,167.9825,59.99,169.99,0.46,3.0,70.89756
100.0,45.068565,90.998566,99.99,98.24032,0.48,1.0,48.55286
129.99,61.747112,126.00324,129.99,127.39,0.49,1.0,63.451584
179.97,77.979195,150.94977,59.99,156.58163,0.48,3.0,71.33484
99.99,44.267403,94.97555,99.99,91.69626,0.47,1.0,45.57538
129.99,44.746506,97.49,129.99,98.74602,0.48,1.0,42.359035
59.99,12.868376,47.687584,59.99,47.4047,0.29,1.0,16.520144
49.98,20.533127,49.19,49.98,47.996433,0.45,1.0,25.244776
199.99,-5.9322405,174.35095,199.99,181.99,-0.05,1.0,-6.0981984
50.0,14.250367,41.992973,50.0,41.625034,0.35,1.0,14.6726265
239.96,44.236794,245.97394,59.99,224.99,0.19177684,4.0,42.053204
200.0,26.644217,195.99,59.99,198.2891,0.13,4.0,29.911213
299.95,17.802519,251.98,59.99,248.59265,0.08,5.0,20.337442
100.0,34.872696,90.01347,50.0,87.68806,0.41,2.0,36.891357
199.99,58.937935,179.98186,199.99,179.984,0.33,1.0,59.37413
215.82,89.37095,215.847,59.99,224.99,0.38,4.0,92.920204
299.98,138.77206,299.98,299.98,313.08835,0.46,1.0,135.6458
299.98,44.516068,260.98,299.98,251.98,0.13,1.0,44.2364
299.95,71.32876,293.98,59.99,284.12668,0.26,5.0,67.88524
74.97,19.122267,50.774235,31.99,54.59,0.33,2.0,17.300077
79.98,29.143278,67.31975,59.99,58.79,0.44,1.0,30.81429
200.0,25.227142,201.31465,59.99,200.12128,0.11,4.0,25.39183
399.98,27.013237,339.98,399.98,335.98,0.1,1.0,27.225359
499.95,38.432167,464.86157,99.99,468.91135,0.05,5.0,39.520218
150.0,-74.59974,124.79,50.0,124.45961,-0.67,3.0,-104.61559
129.99,-27.168951,128.69,129.99,124.23563,-0.19,1.0,-21.132986
399.98,26.305067,296.98,399.98,299.99,0.07,1.0,24.595043
211.29239,-159.18939,197.99,215.82,199.99,-0.8,1.0,-180.45267
199.92,-102.47203,181.99911,49.98,180.07173,-0.77,4.0,-96.51501
99.96,3.254156,79.99127,29.99437,63.915436,0.06,3.0,6.1174035
532.58,-600.36414,475.60162,532.58,467.0239,-1.3050188,1.0,-603.25714
99.96,39.986744,95.99761,49.98,97.58696,0.38,2.0,37.122303
129.99,13.624683,145.20953,39.99,149.03888,0.08,4.0,17.571075
49.98,10.259457,37.491985,49.98,37.49224,0.27,1.0,9.975651
461.48,-9.289571,441.54855,461.48,426.4751,0.0,1.0,-18.813
199.92,6.81146,170.98022,59.99,176.28722,0.02,3.0,7.9034066
299.95,99.19663,272.98,99.99,260.98,0.36,3.0,94.405235
399.98,-7.9006577,351.98,399.98,359.98,-0.03,1.0,-18.748018
299.98,58.729485,239.98,299.98,245.98,0.25,1.0,56.2472
100.0,40.09092,86.23524,50.0,85.27113,0.46,2.0,38.01033
200.0,-29.691359,181.99564,50.0,188.9833,-0.13,4.0,-25.911716
299.95,62.100105,263.98,59.99,258.91345,0.19,5.0,66.075005
199.98,60.50472,199.92,99.99,195.99,0.29,2.0,61.764835
179.97,10.4123955,179.97,59.99,178.26819,0.04,3.0,10.873947
199.99,-341.11658,175.98007,199.99,181.99,-1.7,1.0,-372.46567
